date;open;high;low;close;volume
18.07.2000;11,09;11,46;11,09;11,17;72701,00
19.07.2000;11,42;11,46;11,09;11,34;4500,00
20.07.2000;11,09;11,30;11,05;11,05;1700,00
21.07.2000;11,30;11,34;11,05;11,05;2600,00
24.07.2000;11,09;11,09;10,68;10,68;500,00
25.07.2000;11,03;11,03;10,69;10,69;1050,00
26.07.2000;10,68;11,01;10,68;11,00;1000,00
27.07.2000;11,01;11,34;10,27;11,01;9500,00
28.07.2000;10,68;10,82;9,36;9,73;22100,00
31.07.2000;9,80;9,86;9,45;9,61;3700,00
01.08.2000;9,82;9,82;9,24;9,24;1400,00
02.08.2000;9,13;9,13;8,46;8,46;8600,00
03.08.2000;8,24;8,46;7,80;7,97;8700,00
04.08.2000;7,80;8,21;7,80;8,21;8315,00
07.08.2000;8,38;8,38;8,06;8,06;6500,00
08.08.2000;8,05;8,05;7,84;8,00;5700,00
09.08.2000;8,13;8,13;7,72;8,05;17400,00
10.08.2000;8,21;8,36;7,89;8,21;16400,00
11.08.2000;8,13;8,17;7,93;8,01;5800,00
14.08.2000;8,13;8,39;8,13;8,38;11807,00
15.08.2000;8,62;8,62;8,39;8,62;3600,00
16.08.2000;8,38;8,62;8,38;8,38;900,00
17.08.2000;8,46;8,58;8,46;8,58;3410,00
18.08.2000;8,58;8,58;8,41;8,41;3000,00
21.08.2000;8,44;8,53;8,41;8,42;700,00
22.08.2000;8,41;8,41;8,41;8,41;500,00
23.08.2000;8,54;8,54;8,30;8,30;17300,00
24.08.2000;8,54;8,54;8,54;8,54;1000,00
25.08.2000;8,53;8,54;8,35;8,39;4600,00
28.08.2000;8,54;8,79;8,37;8,71;13000,00
29.08.2000;8,75;9,05;8,66;8,79;137700,00
30.08.2000;8,95;9,45;8,87;9,36;8200,00
31.08.2000;9,45;9,77;9,45;9,57;6500,00
01.09.2000;10,02;10,02;9,61;9,69;10150,00
04.09.2000;10,01;10,01;9,86;9,98;6820,00
05.09.2000;9,98;10,10;9,86;9,98;24200,00
06.09.2000;9,90;10,65;9,69;10,51;14515,00
07.09.2000;10,60;10,68;10,43;10,43;10840,00
08.09.2000;10,43;10,56;10,27;10,27;2500,00
11.09.2000;10,02;10,32;10,02;10,19;2200,00
12.09.2000;9,86;10,19;9,86;10,12;2225,00
13.09.2000;10,02;10,02;9,82;10,02;8400,00
14.09.2000;10,26;10,26;10,02;10,03;1000,00
15.09.2000;10,27;10,27;9,94;10,15;12100,00
18.09.2000;9,77;9,86;9,77;9,86;20500,00
19.09.2000;9,65;9,86;9,61;9,86;11100,00
20.09.2000;9,86;9,86;9,61;9,69;3200,00
21.09.2000;9,69;9,69;8,62;9,24;8100,00
22.09.2000;8,71;9,24;8,62;9,04;11200,00
25.09.2000;9,40;9,61;8,56;9,45;2900,00
26.09.2000;9,32;9,32;9,32;9,32;400,00
27.09.2000;9,44;9,57;9,29;9,29;1500,00
28.09.2000;9,20;9,20;9,20;9,20;400,00
29.09.2000;9,20;9,28;9,20;9,28;400,00
02.10.2000;9,36;9,36;9,04;9,04;900,00
03.10.2000;9,04;9,04;9,04;9,04;8650,00
04.10.2000;9,04;9,04;8,96;9,04;4700,00
05.10.2000;9,12;9,44;8,99;8,99;500,00
06.10.2000;8,95;8,95;8,95;8,95;407,00
09.10.2000;8,87;8,87;8,75;8,75;900,00
10.10.2000;8,87;8,87;8,62;8,87;700,00
11.10.2000;8,27;8,27;7,57;7,80;2700,00
12.10.2000;8,46;8,46;7,97;7,98;1450,00
13.10.2000;7,56;8,05;7,56;8,05;3000,00
16.10.2000;8,86;9,23;8,62;8,79;4200,00
17.10.2000;8,95;8,95;8,47;8,47;600,00
18.10.2000;8,21;8,21;7,89;7,89;1521,00
19.10.2000;9,04;9,23;8,30;9,04;166000,00
20.10.2000;9,57;9,73;9,12;9,57;12609,00
23.10.2000;9,04;9,04;9,04;9,04;500,00
24.10.2000;9,40;9,73;9,40;9,73;4700,00
25.10.2000;9,45;9,45;9,36;9,45;2420,00
26.10.2000;9,28;9,43;9,12;9,20;1820,00
27.10.2000;9,57;9,61;9,45;9,45;12100,00
30.10.2000;8,75;9,53;8,75;9,45;16658,00
31.10.2000;9,20;9,45;9,04;9,04;10100,00
01.11.2000;9,28;9,45;9,04;9,04;41840,00
02.11.2000;9,04;9,28;9,04;9,04;6400,00
03.11.2000;9,69;9,77;9,20;9,53;29450,00
06.11.2000;9,20;9,45;9,20;9,28;21308,00
07.11.2000;9,28;9,28;9,28;9,28;430,00
08.11.2000;9,35;9,36;9,04;9,04;2200,00
09.11.2000;8,83;9,28;8,83;9,04;700,00
10.11.2000;9,04;9,04;9,04;9,04;1000,00
13.11.2000;8,62;8,79;8,38;8,38;1720,00
14.11.2000;8,71;9,04;8,71;8,95;1500,00
15.11.2000;9,28;9,30;9,24;9,24;2400,00
16.11.2000;8,83;9,04;8,83;9,03;500,00
17.11.2000;9,03;9,24;9,03;9,20;900,00
20.11.2000;9,19;9,19;8,79;8,79;640,00
21.11.2000;8,79;8,79;8,75;8,79;1700,00
22.11.2000;8,63;8,63;8,62;8,62;700,00
23.11.2000;8,62;8,62;8,62;8,62;0,00
24.11.2000;8,58;8,62;8,58;8,62;1000,00
27.11.2000;8,30;8,62;8,30;8,42;24500,00
28.11.2000;8,34;8,54;8,30;8,30;2600,00
29.11.2000;8,21;8,30;8,05;8,30;4400,00
30.11.2000;8,22;8,58;8,01;8,01;5200,00
01.12.2000;8,54;8,62;8,05;8,62;65000,00
04.12.2000;8,62;8,62;8,54;8,54;300,00
05.12.2000;8,38;8,50;7,93;8,50;800,00
07.12.2000;8,79;8,86;8,32;8,54;3300,00
08.12.2000;8,54;9,04;8,54;9,04;94700,00
11.12.2000;8,64;9,04;8,64;8,71;6300,00
12.12.2000;8,71;8,71;8,39;8,39;4700,00
13.12.2000;8,67;8,67;8,54;8,62;1900,00
14.12.2000;8,90;8,90;8,62;8,63;1400,00
15.12.2000;8,79;8,79;8,62;8,62;2225,00
18.12.2000;8,38;8,75;8,30;8,75;2600,00
19.12.2000;8,23;8,87;8,23;8,87;2400,00
20.12.2000;8,26;8,71;8,23;8,23;54600,00
21.12.2000;8,06;8,23;7,74;8,21;6450,00
22.12.2000;8,21;8,42;8,19;8,42;20500,00
27.12.2000;7,87;8,21;7,87;7,89;400,00
28.12.2000;7,98;8,21;7,39;8,21;13800,00
29.12.2000;7,68;8,62;7,67;8,62;22200,00
02.01.2001;8,38;8,38;8,09;8,09;13300,00
03.01.2001;7,76;7,97;7,73;7,80;4125,00
04.01.2001;8,38;8,38;7,91;8,05;2000,00
05.01.2001;7,89;7,89;7,89;7,89;100,00
08.01.2001;7,56;7,97;7,43;7,45;2300,00
09.01.2001;7,34;7,56;6,74;7,39;3700,00
10.01.2001;6,67;7,06;6,65;7,06;2300,00
11.01.2001;7,30;7,31;7,15;7,15;900,00
12.01.2001;7,15;7,39;7,15;7,39;2400,00
15.01.2001;7,60;7,60;7,60;7,60;0,00
16.01.2001;7,60;8,30;7,60;7,89;15300,00
17.01.2001;7,80;8,21;7,80;8,21;43400,00
18.01.2001;8,21;8,48;7,95;8,21;4400,00
19.01.2001;8,21;8,87;8,21;8,78;59000,00
22.01.2001;8,62;8,95;8,62;8,62;28700,00
23.01.2001;8,54;8,90;8,05;8,62;4600,00
24.01.2001;8,62;8,62;8,62;8,62;0,00
25.01.2001;8,06;8,53;8,06;8,21;6216,00
26.01.2001;7,93;8,05;7,52;7,57;3600,00
29.01.2001;7,80;8,04;7,02;7,39;4400,00
30.01.2001;8,21;8,21;8,05;8,05;400,00
31.01.2001;8,05;8,42;7,47;7,73;7800,00
01.02.2001;7,89;7,89;7,56;7,79;3100,00
02.02.2001;7,43;7,79;7,39;7,39;21100,00
05.02.2001;7,39;7,39;7,39;7,39;3200,00
06.02.2001;7,39;7,40;7,39;7,40;320,00
07.02.2001;7,19;7,40;6,82;6,98;22900,00
08.02.2001;6,98;6,99;6,98;6,98;21800,00
09.02.2001;6,82;6,82;6,49;6,57;23540,00
12.02.2001;6,57;6,57;6,16;6,16;3300,00
13.02.2001;6,97;6,97;6,86;6,97;13100,00
14.02.2001;6,57;6,70;6,41;6,41;3000,00
15.02.2001;6,57;6,89;6,41;6,57;5800,00
16.02.2001;6,37;6,57;6,32;6,57;10700,00
19.02.2001;6,16;6,55;6,08;6,55;12320,00
20.02.2001;5,83;6,57;5,67;5,82;12630,00
21.02.2001;6,00;6,00;5,34;5,59;7800,00
22.02.2001;5,18;5,18;4,93;4,97;5600,00
23.02.2001;4,52;4,97;4,11;4,23;17700,00
26.02.2001;4,44;4,51;4,11;4,20;7310,00
27.02.2001;4,39;4,39;4,27;4,31;9000,00
28.02.2001;4,19;4,19;3,90;3,90;83700,00
01.03.2001;4,07;4,19;3,94;4,11;23440,00
02.03.2001;3,94;4,03;3,90;3,90;43000,00
05.03.2001;3,94;4,11;3,94;4,11;6000,00
06.03.2001;4,52;4,57;4,23;4,27;11300,00
07.03.2001;4,07;4,44;3,88;3,88;17900,00
08.03.2001;3,80;3,95;3,70;3,86;42700,00
09.03.2001;3,74;3,86;3,70;3,86;3700,00
12.03.2001;3,70;3,78;3,45;3,47;16300,00
13.03.2001;3,38;3,47;3,38;3,41;27700,00
14.03.2001;3,49;3,49;3,29;3,29;4500,00
15.03.2001;3,52;3,65;3,45;3,65;14300,00
16.03.2001;3,57;3,57;3,45;3,49;5400,00
19.03.2001;3,49;3,49;3,45;3,49;15400,00
20.03.2001;3,61;3,70;3,53;3,70;90500,00
21.03.2001;3,42;3,51;3,42;3,45;1100,00
22.03.2001;3,49;3,53;3,42;3,42;2000,00
23.03.2001;3,61;3,61;3,49;3,49;800,00
26.03.2001;3,65;3,70;3,57;3,70;2300,00
27.03.2001;3,70;3,79;3,53;3,56;3400,00
28.03.2001;3,57;3,57;3,53;3,53;800,00
29.03.2001;3,53;3,53;3,45;3,45;400,00
30.03.2001;3,65;3,65;3,61;3,61;600,00
02.04.2001;3,61;3,61;3,61;3,61;0,00
03.04.2001;3,49;3,53;3,45;3,53;700,00
04.04.2001;3,45;3,45;3,45;3,45;200,00
05.04.2001;3,45;3,70;3,45;3,70;90700,00
06.04.2001;3,78;4,02;3,73;3,86;39000,00
09.04.2001;4,22;4,22;3,94;3,94;1850,00
10.04.2001;3,98;4,11;3,90;4,03;32700,00
11.04.2001;4,11;4,39;3,98;4,27;13800,00
17.04.2001;4,10;4,10;4,10;4,10;0,00
18.04.2001;4,64;4,68;4,31;4,60;169500,00
19.04.2001;5,09;5,09;4,76;4,93;11900,00
20.04.2001;5,33;5,42;5,09;5,09;23550,00
23.04.2001;5,13;5,18;4,80;4,93;8000,00
24.04.2001;4,93;4,93;4,85;4,85;7200,00
25.04.2001;4,85;4,85;4,68;4,68;20800,00
26.04.2001;4,93;4,93;4,76;4,76;4800,00
27.04.2001;4,77;4,93;4,48;4,93;5500,00
30.04.2001;5,26;5,26;4,98;5,26;9500,00
02.05.2001;5,42;5,50;5,31;5,46;3300,00
03.05.2001;5,50;5,50;5,30;5,42;7000,00
04.05.2001;5,31;5,42;5,13;5,13;4300,00
07.05.2001;5,13;5,13;5,13;5,13;0,00
08.05.2001;5,18;5,18;5,13;5,13;516,00
09.05.2001;5,13;5,13;5,13;5,13;1500,00
10.05.2001;4,97;5,26;4,97;4,98;1200,00
11.05.2001;5,01;5,01;5,01;5,01;1000,00
14.05.2001;4,97;4,97;4,93;4,93;500,00
15.05.2001;5,13;5,24;5,13;5,24;1930,00
16.05.2001;5,18;5,30;5,18;5,26;1300,00
17.05.2001;5,26;5,38;5,26;5,38;1700,00
18.05.2001;5,41;5,55;5,34;5,55;2900,00
21.05.2001;5,71;5,85;5,71;5,79;10100,00
22.05.2001;5,75;6,00;5,67;5,99;76700,00
23.05.2001;6,16;6,16;6,08;6,08;7600,00
25.05.2001;5,95;6,16;5,91;6,01;8200,00
28.05.2001;6,16;6,47;6,16;6,33;4900,00
29.05.2001;6,37;6,37;6,16;6,32;2000,00
30.05.2001;6,16;6,16;6,00;6,00;10500,00
31.05.2001;5,91;6,00;5,83;6,00;2100,00
01.06.2001;5,91;5,91;5,83;5,83;600,00
04.06.2001;5,86;5,92;5,86;5,91;2000,00
05.06.2001;5,83;6,00;5,83;5,91;11800,00
06.06.2001;6,08;6,08;5,91;5,91;9200,00
07.06.2001;5,83;5,83;5,71;5,71;550,00
08.06.2001;5,75;5,78;5,53;5,59;5020,00
11.06.2001;5,59;5,59;5,59;5,59;0,00
12.06.2001;5,43;5,50;4,81;4,81;23500,00
13.06.2001;5,22;5,26;5,18;5,25;1700,00
14.06.2001;5,03;5,30;4,97;4,98;4900,00
15.06.2001;4,98;4,98;4,93;4,93;2100,00
18.06.2001;4,93;4,93;4,93;4,93;400,00
19.06.2001;4,93;4,93;4,93;4,93;200,00
20.06.2001;4,85;5,01;4,85;5,01;1700,00
21.06.2001;5,01;5,01;5,01;5,01;0,00
25.06.2001;4,89;4,89;4,89;4,89;200,00
26.06.2001;4,89;5,05;4,60;4,72;4900,00
27.06.2001;4,77;4,80;4,64;4,77;3300,00
28.06.2001;4,52;4,64;4,52;4,52;1200,00
29.06.2001;4,93;4,93;4,93;4,93;0,00
02.07.2001;4,84;4,85;4,84;4,85;600,00
03.07.2001;5,01;5,01;5,01;5,01;200,00
04.07.2001;5,01;5,01;5,01;5,01;0,00
05.07.2001;5,01;5,01;5,01;5,01;0,00
06.07.2001;4,85;4,85;4,52;4,52;5200,00
09.07.2001;4,52;4,52;4,52;4,52;0,00
10.07.2001;4,53;4,53;4,44;4,44;20200,00
11.07.2001;4,11;4,15;4,11;4,15;1000,00
12.07.2001;4,15;4,15;4,15;4,15;0,00
13.07.2001;4,44;4,44;4,44;4,44;600,00
16.07.2001;4,35;4,35;4,35;4,35;100,00
17.07.2001;4,11;4,11;4,11;4,11;900,00
18.07.2001;4,11;4,11;4,11;4,11;1100,00
19.07.2001;4,35;4,35;4,35;4,35;0,00
20.07.2001;4,52;4,52;4,52;4,52;500,00
23.07.2001;4,52;4,52;4,52;4,52;0,00
24.07.2001;4,27;4,27;4,27;4,27;200,00
25.07.2001;4,12;4,12;4,12;4,12;0,00
26.07.2001;4,23;4,44;4,23;4,44;3400,00
27.07.2001;4,03;4,11;3,94;3,94;1200,00
30.07.2001;3,94;3,97;3,86;3,97;9100,00
31.07.2001;3,97;3,97;3,97;3,97;0,00
01.08.2001;3,94;3,94;3,86;3,86;5400,00
02.08.2001;3,86;3,90;3,86;3,86;8000,00
03.08.2001;3,86;3,86;3,61;3,61;18400,00
06.08.2001;3,86;3,86;3,53;3,53;800,00
07.08.2001;3,66;3,66;3,66;3,66;0,00
08.08.2001;3,53;3,53;3,53;3,53;1000,00
09.08.2001;3,49;3,49;3,29;3,29;5400,00
10.08.2001;3,29;3,38;2,89;3,07;68600,00
13.08.2001;3,08;3,19;3,05;3,12;1500,00
14.08.2001;3,45;3,49;3,08;3,12;161200,00
15.08.2001;3,12;3,12;3,12;3,12;0,00
16.08.2001;3,20;3,20;3,12;3,12;2700,00
17.08.2001;3,09;3,09;3,09;3,09;0,00
20.08.2001;3,09;3,09;3,09;3,09;0,00
21.08.2001;3,41;3,41;3,41;3,41;400,00
22.08.2001;3,41;3,41;3,41;3,41;0,00
23.08.2001;3,45;3,57;3,29;3,29;1800,00
24.08.2001;3,29;3,29;3,29;3,29;0,00
27.08.2001;3,29;3,45;3,29;3,45;600,00
28.08.2001;3,45;3,45;3,45;3,45;0,00
29.08.2001;3,09;3,09;3,09;3,09;900,00
30.08.2001;3,29;3,29;3,29;3,29;400,00
31.08.2001;3,29;3,29;3,29;3,29;200,00
03.09.2001;3,28;3,29;3,28;3,28;500,00
04.09.2001;3,29;3,29;3,29;3,29;8600,00
05.09.2001;3,29;3,29;3,09;3,29;8800,00
06.09.2001;3,29;3,29;3,12;3,21;29500,00
07.09.2001;2,88;3,09;2,79;2,79;10200,00
10.09.2001;2,94;2,94;2,94;2,94;100,00
11.09.2001;2,96;3,28;2,88;3,04;16200,00
12.09.2001;2,88;3,27;2,63;3,27;189100,00
13.09.2001;2,92;3,25;2,88;2,88;1300,00
14.09.2001;2,89;2,96;2,88;2,88;3800,00
17.09.2001;2,92;2,92;2,92;2,92;200,00
18.09.2001;2,88;3,04;2,88;3,04;800,00
19.09.2001;2,88;2,88;2,65;2,88;3600,00
20.09.2001;3,08;3,08;3,08;3,08;100,00
21.09.2001;2,88;2,88;2,88;2,88;2700,00
24.09.2001;2,96;2,96;2,88;2,88;2300,00
25.09.2001;2,88;2,96;2,88;2,88;7300,00
26.09.2001;2,96;2,96;2,88;2,94;3700,00
27.09.2001;2,88;2,88;2,88;2,88;100,00
28.09.2001;3,04;3,04;3,04;3,04;2000,00
01.10.2001;3,02;3,03;2,96;3,03;7300,00
02.10.2001;2,92;2,92;2,92;2,92;500,00
03.10.2001;2,88;2,88;2,72;2,72;900,00
04.10.2001;3,03;3,03;2,88;2,88;3900,00
05.10.2001;2,83;3,12;2,83;3,12;200,00
08.10.2001;3,12;3,12;3,12;3,12;1100,00
09.10.2001;3,12;3,24;3,12;3,12;8500,00
10.10.2001;3,20;3,28;3,20;3,20;10100,00
11.10.2001;3,34;3,45;3,29;3,45;23100,00
12.10.2001;3,70;3,70;3,29;3,41;8900,00
15.10.2001;3,43;3,47;3,12;3,41;3100,00
16.10.2001;3,29;3,29;3,29;3,29;500,00
17.10.2001;3,29;3,29;3,29;3,29;95510,00
18.10.2001;3,12;3,29;3,09;3,29;2200,00
19.10.2001;3,29;3,41;3,29;3,37;73700,00
22.10.2001;3,37;3,37;3,37;3,37;0,00
23.10.2001;3,37;3,48;3,29;3,48;4900,00
24.10.2001;3,49;3,53;3,34;3,44;16400,00
25.10.2001;3,61;3,70;3,53;3,61;35100,00
26.10.2001;3,70;3,70;3,57;3,57;1200,00
29.10.2001;3,82;3,86;3,57;3,82;2000,00
30.10.2001;3,57;3,94;3,49;3,65;31365,00
31.10.2001;3,61;3,82;3,61;3,70;12600,00
01.11.2001;4,27;4,47;4,11;4,35;79300,00
02.11.2001;4,44;4,67;4,35;4,47;7300,00
05.11.2001;4,85;5,09;4,48;4,93;57835,00
06.11.2001;5,01;5,09;4,93;4,93;12100,00
07.11.2001;5,00;5,00;4,68;4,76;6100,00
08.11.2001;4,95;5,01;4,95;5,01;1700,00
09.11.2001;4,85;5,01;4,85;5,01;1300,00
12.11.2001;4,74;4,85;4,72;4,73;3500,00
13.11.2001;4,85;5,07;4,85;5,07;5900,00
14.11.2001;4,85;4,97;4,85;4,85;14100,00
15.11.2001;4,86;4,95;4,86;4,86;400,00
16.11.2001;4,84;4,97;4,84;4,86;3000,00
19.11.2001;4,93;4,97;4,76;4,76;3770,00
20.11.2001;4,76;4,80;4,76;4,76;400,00
21.11.2001;4,76;4,76;4,76;4,76;0,00
22.11.2001;4,85;4,89;4,70;4,85;10900,00
23.11.2001;4,85;4,85;4,85;4,85;0,00
26.11.2001;4,85;5,01;4,85;5,01;7100,00
27.11.2001;4,93;4,93;4,93;4,93;26000,00
28.11.2001;4,77;4,80;4,72;4,72;2900,00
29.11.2001;4,72;4,72;4,70;4,72;7100,00
30.11.2001;4,85;4,85;4,85;4,85;1000,00
03.12.2001;4,83;4,87;4,83;4,87;2000,00
04.12.2001;4,76;4,76;4,72;4,72;900,00
05.12.2001;4,72;4,93;4,72;4,76;28100,00
07.12.2001;4,93;4,93;4,77;4,77;900,00
10.12.2001;4,72;4,72;4,72;4,72;0,00
11.12.2001;4,93;4,97;4,72;4,97;1500,00
12.12.2001;5,09;5,09;5,09;5,09;1000,00
13.12.2001;5,05;5,05;4,85;4,85;900,00
14.12.2001;4,85;4,93;4,52;4,85;2100,00
17.12.2001;4,60;4,60;4,56;4,57;800,00
18.12.2001;4,76;4,89;4,76;4,89;3900,00
19.12.2001;4,68;4,68;4,52;4,52;1200,00
20.12.2001;4,56;4,91;4,56;4,60;23800,00
21.12.2001;4,52;4,56;4,27;4,52;20300,00
27.12.2001;4,35;4,39;4,35;4,39;700,00
28.12.2001;4,60;4,60;4,40;4,52;1700,00
02.01.2002;4,60;4,68;4,60;4,68;1000,00
03.01.2002;4,82;4,85;4,76;4,85;10900,00
04.01.2002;4,93;4,93;4,89;4,93;31700,00
07.01.2002;4,85;4,93;4,68;4,89;5100,00
08.01.2002;4,89;4,89;4,85;4,85;6400,00
09.01.2002;4,80;4,89;4,80;4,89;7800,00
10.01.2002;5,71;5,91;4,89;5,42;28300,00
11.01.2002;5,59;5,71;5,46;5,47;21900,00
14.01.2002;5,50;5,59;5,34;5,43;4400,00
15.01.2002;5,30;5,30;5,18;5,18;1700,00
16.01.2002;5,26;5,26;5,13;5,13;800,00
17.01.2002;5,34;5,34;5,26;5,34;2700,00
18.01.2002;5,34;5,34;5,34;5,34;2600,00
21.01.2002;5,20;5,46;5,19;5,19;700,00
22.01.2002;5,22;5,22;5,22;5,22;1600,00
23.01.2002;5,04;5,19;5,04;5,04;2000,00
24.01.2002;5,05;5,18;5,03;5,18;3400,00
25.01.2002;5,18;5,34;5,18;5,22;7900,00
28.01.2002;5,26;5,26;5,18;5,18;15820,00
29.01.2002;5,30;5,32;5,30;5,30;1240,00
30.01.2002;5,26;5,26;5,13;5,13;1500,00
31.01.2002;5,13;5,13;5,13;5,13;0,00
01.02.2002;5,26;5,26;5,14;5,22;2120,00
04.02.2002;5,13;5,22;5,11;5,22;800,00
05.02.2002;5,18;5,26;5,18;5,18;4200,00
06.02.2002;5,18;5,18;5,18;5,18;1300,00
07.02.2002;5,17;5,18;5,17;5,18;700,00
08.02.2002;5,17;5,17;5,17;5,17;100,00
11.02.2002;5,14;5,17;5,14;5,17;1500,00
12.02.2002;5,13;5,18;5,13;5,18;20700,00
13.02.2002;5,18;5,18;5,18;5,18;10100,00
14.02.2002;5,18;5,18;5,18;5,18;0,00
15.02.2002;5,26;5,30;5,26;5,30;1900,00
18.02.2002;5,30;5,52;5,26;5,52;3200,00
19.02.2002;5,34;5,34;5,34;5,34;300,00
20.02.2002;5,35;5,42;5,26;5,26;2200,00
21.02.2002;5,35;5,35;5,34;5,35;4600,00
22.02.2002;5,17;5,18;5,17;5,18;2800,00
25.02.2002;5,46;5,46;5,18;5,18;5175,00
26.02.2002;5,58;5,73;4,93;4,94;27783,00
27.02.2002;5,17;5,17;5,01;5,01;2720,00
28.02.2002;4,97;4,97;4,85;4,89;3556,00
01.03.2002;4,89;4,93;4,89;4,89;2300,00
04.03.2002;4,93;5,01;4,93;5,01;1500,00
05.03.2002;4,96;4,96;4,93;4,93;900,00
06.03.2002;4,85;4,93;4,57;4,80;23700,00
07.03.2002;4,80;5,06;4,76;4,80;13300,00
08.03.2002;4,80;4,80;4,61;4,75;9400,00
11.03.2002;4,61;4,68;4,60;4,68;2500,00
12.03.2002;4,64;4,76;4,53;4,53;4800,00
13.03.2002;4,56;4,57;4,51;4,56;198600,00
14.03.2002;4,52;4,67;4,52;4,64;1550,00
15.03.2002;4,52;4,64;4,52;4,64;3100,00
18.03.2002;4,21;4,68;4,20;4,68;1500,00
19.03.2002;4,72;4,72;4,72;4,72;200,00
20.03.2002;4,35;4,76;4,35;4,76;200,00
21.03.2002;4,76;4,76;4,76;4,76;0,00
22.03.2002;4,76;4,76;4,76;4,76;0,00
25.03.2002;4,59;4,59;4,52;4,59;400,00
26.03.2002;4,53;4,53;4,52;4,52;2600,00
27.03.2002;4,52;4,52;4,52;4,52;0,00
02.04.2002;4,52;4,52;4,52;4,52;0,00
03.04.2002;4,52;4,52;4,52;4,52;0,00
04.04.2002;4,52;4,52;4,52;4,52;0,00
05.04.2002;4,51;4,52;4,36;4,52;1800,00
08.04.2002;4,80;4,84;4,56;4,76;4200,00
09.04.2002;4,52;4,52;4,44;4,44;2600,00
10.04.2002;4,52;4,52;4,44;4,44;1600,00
11.04.2002;4,43;4,43;4,32;4,32;1800,00
12.04.2002;4,44;4,49;4,32;4,44;1300,00
15.04.2002;4,29;4,44;4,27;4,27;1500,00
16.04.2002;4,19;4,27;4,19;4,23;3800,00
17.04.2002;4,48;4,56;4,44;4,51;5700,00
18.04.2002;4,52;4,52;4,38;4,51;2100,00
19.04.2002;4,48;4,48;4,20;4,27;3300,00
22.04.2002;4,19;4,27;4,19;4,27;200,00
23.04.2002;4,03;4,03;4,03;4,03;200,00
24.04.2002;4,03;4,03;4,03;4,03;0,00
25.04.2002;4,07;4,07;4,07;4,07;500,00
26.04.2002;4,20;4,23;4,07;4,23;1500,00
29.04.2002;3,98;4,19;3,98;4,03;1900,00
30.04.2002;4,11;4,27;4,11;4,27;650,00
02.05.2002;4,27;4,27;4,27;4,27;0,00
03.05.2002;4,11;4,11;4,11;4,11;300,00
06.05.2002;4,11;4,11;3,98;4,11;500,00
07.05.2002;4,27;4,27;4,07;4,27;600,00
08.05.2002;4,27;4,43;4,27;4,43;1300,00
10.05.2002;4,43;4,43;4,43;4,43;0,00
13.05.2002;4,27;4,27;4,07;4,27;900,00
14.05.2002;4,27;4,27;4,27;4,27;0,00
15.05.2002;4,27;4,27;4,27;4,27;0,00
16.05.2002;4,27;4,27;3,90;3,90;10400,00
17.05.2002;4,34;4,34;3,94;3,94;20400,00
20.05.2002;3,94;3,94;3,94;3,94;0,00
21.05.2002;3,95;3,95;3,95;3,95;100,00
22.05.2002;3,95;3,95;3,74;3,90;900,00
23.05.2002;3,70;3,95;3,70;3,95;900,00
24.05.2002;3,90;3,90;3,90;3,90;0,00
27.05.2002;3,62;3,63;3,61;3,62;900,00
